Term,Date,Value
VRBO,1/1/2013,1648.6885154605034
VRBO,2/1/2013,1548.4283566100885
VRBO,3/1/2013,1581.275138916328
VRBO,4/1/2013,1403.5343359835567
VRBO,5/1/2013,1509.1557035039436
VRBO,6/1/2013,1760.4583851454752
VRBO,7/1/2013,1789.5540330758138
VRBO,8/1/2013,1503.7859414224713
VRBO,9/1/2013,1143.818942738489
VRBO,10/1/2013,1022.3804818198516
VRBO,11/1/2013,969.002266361737
VRBO,12/1/2013,1005.1828059609553
VRBO,1/1/2014,1827.337738030608
VRBO,2/1/2014,1690.081971915829
VRBO,3/1/2014,1729.5617464140653
VRBO,4/1/2014,1530.7174977203829
VRBO,5/1/2014,1641.2735595042077
VRBO,6/1/2014,1955.1228162959028
VRBO,7/1/2014,2032.754716411782
VRBO,8/1/2014,1667.1778121591497
VRBO,9/1/2014,1305.92754609062
VRBO,10/1/2014,1133.093721643712
VRBO,11/1/2014,1060.374386387499
VRBO,12/1/2014,1133.3292999478504
VRBO,1/1/2015,1918.7507229607443
VRBO,2/1/2015,1811.1323621569338
VRBO,3/1/2015,1835.6830318268542
VRBO,4/1/2015,1638.4952065323928
VRBO,5/1/2015,1757.5961383974263
VRBO,6/1/2015,2002.6347746979382
VRBO,7/1/2015,2116.698477630336
VRBO,8/1/2015,1765.853060234683
VRBO,9/1/2015,1382.4974679601944
VRBO,10/1/2015,1207.5672827813032
VRBO,11/1/2015,1090.7426455669256
VRBO,12/1/2015,1162.5709420707597
VRBO,1/1/2016,1814.595419760338
VRBO,2/1/2016,1815.4660044193663
VRBO,3/1/2016,1775.1035461054446
VRBO,4/1/2016,1596.7686686380703
VRBO,5/1/2016,1709.470537384395
VRBO,6/1/2016,2010.1719499392836
VRBO,7/1/2016,2043.8172413390773
VRBO,8/1/2016,1662.8984235328962
VRBO,9/1/2016,1263.2267320962512
VRBO,10/1/2016,1115.3675157117134
VRBO,11/1/2016,989.2708494377451
VRBO,12/1/2016,1013.563463915896
VRBO,1/1/2017,1833.584270879018
VRBO,2/1/2017,1724.0107027778056
VRBO,3/1/2017,1717.0573574775615
VRBO,4/1/2017,1554.0300106467753
VRBO,5/1/2017,1587.8787496864395
VRBO,6/1/2017,1822.509623462061
VRBO,7/1/2017,1897.7537348901285
VRBO,8/1/2017,1512.728688294884
VRBO,9/1/2017,1178.241796252854
VRBO,10/1/2017,1088.0333698316542
VRBO,11/1/2017,958.8096866767011
VRBO,12/1/2017,999.1209487171445
VRBO,1/1/2018,2028.5616936841575
VRBO,2/1/2018,1812.3331391763318
VRBO,3/1/2018,1717.5819856252933
VRBO,4/1/2018,1594.0350341232026
VRBO,5/1/2018,1614.758422591313
VRBO,6/1/2018,1800.8695859498034
VRBO,7/1/2018,1838.1674204647038
VRBO,8/1/2018,1511.0323370423541
VRBO,9/1/2018,1189.7341154220167
VRBO,10/1/2018,1071.1622434855908
VRBO,11/1/2018,925.8682406106581
VRBO,12/1/2018,1039.4175058936023
VRBO,1/1/2019,2029.3517579006696
VRBO,2/1/2019,1694.7582315624725
VRBO,3/1/2019,1693.6016631235111
VRBO,4/1/2019,1530.612184412932
VRBO,5/1/2019,1779.6560272585377
VRBO,6/1/2019,1991.1468722908899
VRBO,7/1/2019,1945.1017516823695
VRBO,8/1/2019,1529.5723776039406
VRBO,9/1/2019,1197.6877206623203
VRBO,10/1/2019,1083.6060268887875
VRBO,11/1/2019,966.9328677725913
VRBO,12/1/2019,1071.9633538192431
VRBO,1/1/2020,1972.7423922725156
VRBO,2/1/2020,1714.456550639404
VRBO,3/1/2020,1147.8680210617717
VRBO,4/1/2020,668.3836475238245
VRBO,5/1/2020,1742.064504790366
VRBO,6/1/2020,2385.671848723036
VRBO,7/1/2020,2121.363374819115
VRBO,8/1/2020,1853.5953062436386
VRBO,9/1/2020,1504.604226217425
VRBO,10/1/2020,1238.6700805636287
VRBO,11/1/2020,967.7555042064805
VRBO,12/1/2020,1147.9640151241804
VRBO,1/1/2021,1833.8036586764797
VRBO,2/1/2021,1936.6087890481353
VRBO,3/1/2021,2173.1449784056203
VRBO,4/1/2021,1975.6133586863673
VRBO,5/1/2021,1984.1845182256845
VRBO,6/1/2021,2224.140448343602
VRBO,7/1/2021,2024.778238686264
VRBO,8/1/2021,1531.398701401896
VRBO,9/1/2021,1436.5246433129373
VRBO,10/1/2021,1398.5680744405379
VRBO,11/1/2021,1176.038951188114
VRBO,12/1/2021,1363.5101579976788
VRBO,1/1/2022,2467.858443643373
VRBO,2/1/2022,2459.19484015949
VRBO,3/1/2022,2280.457972025318
VRBO,4/1/2022,1985.8164083312479
VRBO,5/1/2022,1913.6581314192151
VRBO,6/1/2022,2137.011641426404
VRBO,7/1/2022,2168.1170037781358
VRBO,8/1/2022,1899.3888000955064
VRBO,9/1/2022,1432.1822433252912
VRBO,10/1/2022,1301.3471789499529
VRBO,11/1/2022,1168.9166820499906
VRBO,12/1/2022,1270.7693625872828
VRBO,1/1/2023,2096.8891122430273
VRBO,2/1/2023,1964.2771236458264
VRBO,3/1/2023,1893.5476944301824
VRBO,4/1/2023,1721.8908347914241
VRBO,5/1/2023,1836.6047147396328
VRBO,6/1/2023,2162.4525806800466
VRBO,7/1/2023,2167.6365470353426
VRBO,8/1/2023,1666.5108045489403
VRBO,9/1/2023,1331.4291569758257
VRBO,10/1/2023,1156.0588598217298
VRBO,11/1/2023,1057.782661248353
VRBO,12/1/2023,1096.7396620968714
VRBO,1/1/2024,1680.785800840663
VRBO,2/1/2024,1654.5119088437584
VRBO,3/1/2024,1676.5170651117114
VRBO,4/1/2024,1560.8576610809448
VRBO,5/1/2024,1661.3230567862795
VRBO,6/1/2024,1873.3483134277847
VRBO,7/1/2024,1770.8419476579497
VRBO,8/1/2024,1535.5199528254104
HomeAway,1/1/2010,70.77200311977532
HomeAway,2/1/2010,100.8170462034076
HomeAway,3/1/2010,84.09721899397755
HomeAway,4/1/2010,75.02448819265784
HomeAway,5/1/2010,75.55337856130735
HomeAway,6/1/2010,92.66220025270061
HomeAway,7/1/2010,89.91306513735603
HomeAway,8/1/2010,82.16361694957261
HomeAway,9/1/2010,66.01732809620253
HomeAway,10/1/2010,66.57777338378374
HomeAway,11/1/2010,64.50088947819529
HomeAway,12/1/2010,66.58831985573067
HomeAway,1/1/2011,130.43101944421122
HomeAway,2/1/2011,185.40319507225095
HomeAway,3/1/2011,140.4582009568061
HomeAway,4/1/2011,121.57206681534588
HomeAway,5/1/2011,134.1970375474603
HomeAway,6/1/2011,174.50497188535476
HomeAway,7/1/2011,157.95037646871057
HomeAway,8/1/2011,132.63889831228016
HomeAway,9/1/2011,110.47434504992788
HomeAway,10/1/2011,100.33056731591903
HomeAway,11/1/2011,95.240426846926
HomeAway,12/1/2011,99.45347656384067
HomeAway,1/1/2012,199.06883141160532
HomeAway,2/1/2012,194.376346169154
HomeAway,3/1/2012,188.52891574678176
HomeAway,4/1/2012,168.66847088020717
HomeAway,5/1/2012,183.87583591087932
HomeAway,6/1/2012,206.52774321878766
HomeAway,7/1/2012,204.52881167737564
HomeAway,8/1/2012,180.61837463085695
HomeAway,9/1/2012,128.2240403827609
HomeAway,10/1/2012,132.52677286561655
HomeAway,11/1/2012,115.29375804366255
HomeAway,12/1/2012,117.03320240845903
HomeAway,1/1/2013,221.98527884901947
HomeAway,2/1/2013,202.591765585453
HomeAway,3/1/2013,218.89945408729832
HomeAway,4/1/2013,178.9683613750122
HomeAway,5/1/2013,197.12463109644125
HomeAway,6/1/2013,225.86463810497463
HomeAway,7/1/2013,233.16150904825773
HomeAway,8/1/2013,203.6013278424322
HomeAway,9/1/2013,149.24266440022646
HomeAway,10/1/2013,146.42594559452587
HomeAway,11/1/2013,133.45658701317933
HomeAway,12/1/2013,138.3881685847902
HomeAway,1/1/2014,246.24114178773894
HomeAway,2/1/2014,230.22414545114725
HomeAway,3/1/2014,236.47837328176038
HomeAway,4/1/2014,224.56186177680024
HomeAway,5/1/2014,230.7369628757824
HomeAway,6/1/2014,270.2109502894092
HomeAway,7/1/2014,281.0143793528908
HomeAway,8/1/2014,242.30488952720125
HomeAway,9/1/2014,187.3355502378228
HomeAway,10/1/2014,160.11893026853687
HomeAway,11/1/2014,158.13173069829435
HomeAway,12/1/2014,154.3796216195027
HomeAway,1/1/2015,265.6866768452673
HomeAway,2/1/2015,253.8931175154402
HomeAway,3/1/2015,276.9878431097614
HomeAway,4/1/2015,256.87022306641626
HomeAway,5/1/2015,256.3212114681281
HomeAway,6/1/2015,295.8971708967981
HomeAway,7/1/2015,311.4429208276541
HomeAway,8/1/2015,268.795082127779
HomeAway,9/1/2015,205.7259158668892
HomeAway,10/1/2015,180.4966654731665
HomeAway,11/1/2015,192.07260688626653
HomeAway,12/1/2015,187.08393247690753
HomeAway,1/1/2016,286.0001890747216
HomeAway,2/1/2016,318.8326438097174
HomeAway,3/1/2016,283.4342395143629
HomeAway,4/1/2016,228.90814944696345
HomeAway,5/1/2016,243.94018007276196
HomeAway,6/1/2016,325.02513479737723
HomeAway,7/1/2016,343.3601798082991
HomeAway,8/1/2016,241.66142859693014
HomeAway,9/1/2016,186.05061760956787
HomeAway,10/1/2016,161.70428880287815
HomeAway,11/1/2016,151.43704254875777
HomeAway,12/1/2016,158.71194268777552
HomeAway,1/1/2017,290.936678701764
HomeAway,2/1/2017,288.87750384968973
HomeAway,3/1/2017,311.2009440182629
HomeAway,4/1/2017,265.27563980866535
HomeAway,5/1/2017,283.7221535795589
HomeAway,6/1/2017,333.7624658274776
HomeAway,7/1/2017,343.10596085759175
HomeAway,8/1/2017,279.94433935480504
HomeAway,9/1/2017,207.44487223488326
HomeAway,10/1/2017,192.34566799203654
HomeAway,11/1/2017,180.40260714567472
HomeAway,12/1/2017,178.99025575525218
HomeAway,1/1/2018,303.56447619561567
HomeAway,2/1/2018,291.4972342232135
HomeAway,3/1/2018,272.22889699073664
HomeAway,4/1/2018,242.28613858466449
HomeAway,5/1/2018,241.23653232498927
HomeAway,6/1/2018,263.58818077841283
HomeAway,7/1/2018,268.64664986958445
HomeAway,8/1/2018,231.78139988261543
HomeAway,9/1/2018,172.46322010230185
HomeAway,10/1/2018,156.93712363811278
HomeAway,11/1/2018,136.5622204109642
HomeAway,12/1/2018,146.36665740437644
HomeAway,1/1/2019,228.2263586621526
HomeAway,2/1/2019,217.03697469895346
HomeAway,3/1/2019,201.42113148051328
